Classe,FPR,TPR,AUC
Gryffindor,0.0008488964346349745,0.5555555555555556,0.9885704140173374
Gryffindor,0.0008488964346349745,0.5588235294117647,0.9885704140173374
Gryffindor,0.0008488964346349745,0.5620915032679739,0.9885704140173374
Gryffindor,0.0008488964346349745,0.565359477124183,0.9885704140173374
Gryffindor,0.0008488964346349745,0.5686274509803921,0.9885704140173374
Gryffindor,0.0008488964346349745,0.5718954248366013,0.9885704140173374
Gryffindor,0.0008488964346349745,0.5751633986928104,0.9885704140173374
Gryffindor,0.001697792869269949,0.5751633986928104,0.9885704140173374
Gryffindor,0.001697792869269949,0.5784313725490197,0.9885704140173374
Gryffindor,0.0025466893039049238,0.5784313725490197,0.9885704140173374
Gryffindor,0.0025466893039049238,0.5816993464052288,0.9885704140173374
Gryffindor,0.0025466893039049238,0.5849673202614379,0.9885704140173374
Gryffindor,0.0025466893039049238,0.5882352941176471,0.9885704140173374
Gryffindor,0.0025466893039049238,0.5915032679738562,0.9885704140173374
Gryffindor,0.0025466893039049238,0.5947712418300654,0.9885704140173374
Gryffindor,0.0025466893039049238,0.5980392156862745,0.9885704140173374
Gryffindor,0.0025466893039049238,0.6013071895424836,0.9885704140173374
Gryffindor,0.0025466893039049238,0.6045751633986928,0.9885704140173374
Gryffindor,0.0025466893039049238,0.6078431372549019,0.9885704140173374
Gryffindor,0.0025466893039049238,0.6111111111111112,0.9885704140173374
Gryffindor,0.0025466893039049238,0.6143790849673203,0.9885704140173374
Gryffindor,0.0025466893039049238,0.6176470588235294,0.9885704140173374
Gryffindor,0.0025466893039049238,0.6209150326797386,0.9885704140173374
Gryffindor,0.0025466893039049238,0.6241830065359477,0.9885704140173374
Gryffindor,0.0025466893039049238,0.6274509803921569,0.9885704140173374
Gryffindor,0.0025466893039049238,0.630718954248366,0.9885704140173374
Gryffindor,0.0025466893039049238,0.6339869281045751,0.9885704140173374
Gryffindor,0.0025466893039049238,0.6372549019607843,0.9885704140173374
Gryffindor,0.0025466893039049238,0.6405228758169934,0.9885704140173374
Gryffindor,0.0025466893039049238,0.6437908496732027,0.9885704140173374
Gryffindor,0.0025466893039049238,0.6470588235294118,0.9885704140173374
Gryffindor,0.0025466893039049238,0.6503267973856209,0.9885704140173374
Gryffindor,0.0025466893039049238,0.6535947712418301,0.9885704140173374
Gryffindor,0.0025466893039049238,0.6568627450980392,0.9885704140173374
Gryffindor,0.0025466893039049238,0.6601307189542484,0.9885704140173374
Gryffindor,0.0025466893039049238,0.6633986928104575,0.9885704140173374
Gryffindor,0.0025466893039049238,0.6666666666666666,0.9885704140173374
Gryffindor,0.0025466893039049238,0.6699346405228758,0.9885704140173374
Gryffindor,0.0025466893039049238,0.673202614379085,0.9885704140173374
Gryffindor,0.0025466893039049238,0.6764705882352942,0.9885704140173374
Gryffindor,0.0025466893039049238,0.6797385620915033,0.9885704140173374
Gryffindor,0.0025466893039049238,0.6830065359477124,0.9885704140173374
Gryffindor,0.0025466893039049238,0.6862745098039216,0.9885704140173374
Gryffindor,0.0025466893039049238,0.6895424836601307,0.9885704140173374
Gryffindor,0.0025466893039049238,0.6928104575163399,0.9885704140173374
Gryffindor,0.0025466893039049238,0.696078431372549,0.9885704140173374
Gryffindor,0.0025466893039049238,0.6993464052287581,0.9885704140173374
Gryffindor,0.0025466893039049238,0.7026143790849673,0.9885704140173374
Gryffindor,0.0025466893039049238,0.7058823529411765,0.9885704140173374
Gryffindor,0.0025466893039049238,0.7091503267973857,0.9885704140173374
Gryffindor,0.0025466893039049238,0.7124183006535948,0.9885704140173374
Gryffindor,0.0025466893039049238,0.7156862745098039,0.9885704140173374
Gryffindor,0.0025466893039049238,0.7189542483660131,0.9885704140173374
Gryffindor,0.0025466893039049238,0.7222222222222222,0.9885704140173374
Gryffindor,0.0025466893039049238,0.7254901960784313,0.9885704140173374
Gryffindor,0.0025466893039049238,0.7287581699346405,0.9885704140173374
Gryffindor,0.0025466893039049238,0.7320261437908496,0.9885704140173374
Gryffindor,0.0025466893039049238,0.7352941176470589,0.9885704140173374
Gryffindor,0.0025466893039049238,0.738562091503268,0.9885704140173374
Gryffindor,0.0025466893039049238,0.7418300653594772,0.9885704140173374
Gryffindor,0.0025466893039049238,0.7450980392156863,0.9885704140173374
Gryffindor,0.0025466893039049238,0.7483660130718954,0.9885704140173374
Gryffindor,0.0025466893039049238,0.7516339869281046,0.9885704140173374
Gryffindor,0.0025466893039049238,0.7549019607843137,0.9885704140173374
Gryffindor,0.0025466893039049238,0.7581699346405228,0.9885704140173374
Gryffindor,0.0025466893039049238,0.761437908496732,0.9885704140173374
Gryffindor,0.0025466893039049238,0.7647058823529411,0.9885704140173374
Gryffindor,0.0025466893039049238,0.7679738562091504,0.9885704140173374
Gryffindor,0.0025466893039049238,0.7712418300653595,0.9885704140173374
Gryffindor,0.0025466893039049238,0.7745098039215687,0.9885704140173374
Gryffindor,0.0025466893039049238,0.7777777777777778,0.9885704140173374
Gryffindor,0.0025466893039049238,0.7810457516339869,0.9885704140173374
Gryffindor,0.0025466893039049238,0.7843137254901961,0.9885704140173374
Gryffindor,0.0025466893039049238,0.7875816993464052,0.9885704140173374
Gryffindor,0.0025466893039049238,0.7908496732026143,0.9885704140173374
Gryffindor,0.0025466893039049238,0.7941176470588235,0.9885704140173374
Gryffindor,0.0025466893039049238,0.7973856209150327,0.9885704140173374
Gryffindor,0.0025466893039049238,0.8006535947712419,0.9885704140173374
Gryffindor,0.0025466893039049238,0.803921568627451,0.9885704140173374
Gryffindor,0.0025466893039049238,0.8071895424836601,0.9885704140173374
Gryffindor,0.0025466893039049238,0.8104575163398693,0.9885704140173374
Gryffindor,0.0025466893039049238,0.8137254901960784,0.9885704140173374
Gryffindor,0.0025466893039049238,0.8169934640522876,0.9885704140173374
Gryffindor,0.0025466893039049238,0.8202614379084967,0.9885704140173374
Gryffindor,0.0025466893039049238,0.8235294117647058,0.9885704140173374
Gryffindor,0.0025466893039049238,0.826797385620915,0.9885704140173374
Gryffindor,0.0025466893039049238,0.8300653594771242,0.9885704140173374
Gryffindor,0.0025466893039049238,0.8333333333333334,0.9885704140173374
Gryffindor,0.0025466893039049238,0.8366013071895425,0.9885704140173374
Gryffindor,0.0025466893039049238,0.8398692810457516,0.9885704140173374
Gryffindor,0.0025466893039049238,0.8431372549019608,0.9885704140173374
Gryffindor,0.0025466893039049238,0.8464052287581699,0.9885704140173374
Gryffindor,0.0025466893039049238,0.8496732026143791,0.9885704140173374
Gryffindor,0.0025466893039049238,0.8529411764705882,0.9885704140173374
Gryffindor,0.0025466893039049238,0.8562091503267973,0.9885704140173374
Gryffindor,0.0025466893039049238,0.8594771241830066,0.9885704140173374
Gryffindor,0.0025466893039049238,0.8627450980392157,0.9885704140173374
Gryffindor,0.0025466893039049238,0.8660130718954249,0.9885704140173374
Gryffindor,0.0025466893039049238,0.869281045751634,0.9885704140173374
Gryffindor,0.0025466893039049238,0.8725490196078431,0.9885704140173374
Gryffindor,0.0025466893039049238,0.8758169934640523,0.9885704140173374
Gryffindor,0.0025466893039049238,0.8790849673202614,0.9885704140173374
Gryffindor,0.0025466893039049238,0.8823529411764706,0.9885704140173374
Gryffindor,0.0025466893039049238,0.8856209150326797,0.9885704140173374
Gryffindor,0.0025466893039049238,0.8888888888888888,0.9885704140173374
Gryffindor,0.0025466893039049238,0.8921568627450981,0.9885704140173374
Gryffindor,0.0025466893039049238,0.8954248366013072,0.9885704140173374
Gryffindor,0.0025466893039049238,0.8986928104575164,0.9885704140173374
Gryffindor,0.0025466893039049238,0.9019607843137255,0.9885704140173374
Gryffindor,0.0025466893039049238,0.9052287581699346,0.9885704140173374
Gryffindor,0.0025466893039049238,0.9084967320261438,0.9885704140173374
Gryffindor,0.0025466893039049238,0.9117647058823529,0.9885704140173374
Gryffindor,0.0025466893039049238,0.9150326797385621,0.9885704140173374
Gryffindor,0.0025466893039049238,0.9183006535947712,0.9885704140173374
Gryffindor,0.0025466893039049238,0.9215686274509803,0.9885704140173374
Gryffindor,0.0025466893039049238,0.9248366013071896,0.9885704140173374
Gryffindor,0.0025466893039049238,0.9281045751633987,0.9885704140173374
Gryffindor,0.0025466893039049238,0.9313725490196079,0.9885704140173374
Gryffindor,0.0025466893039049238,0.934640522875817,0.9885704140173374
Gryffindor,0.0025466893039049238,0.9379084967320261,0.9885704140173374
Gryffindor,0.0025466893039049238,0.9411764705882353,0.9885704140173374
Gryffindor,0.0025466893039049238,0.9444444444444444,0.9885704140173374
Gryffindor,0.0025466893039049238,0.9477124183006536,0.9885704140173374
Gryffindor,0.0025466893039049238,0.9509803921568627,0.9885704140173374
Gryffindor,0.0025466893039049238,0.954248366013072,0.9885704140173374
Gryffindor,0.0025466893039049238,0.9575163398692811,0.9885704140173374
Gryffindor,0.0025466893039049238,0.9607843137254902,0.9885704140173374
Gryffindor,0.0025466893039049238,0.9640522875816994,0.9885704140173374
Gryffindor,0.0025466893039049238,0.9673202614379085,0.9885704140173374
Gryffindor,0.0025466893039049238,0.9705882352941176,0.9885704140173374
Gryffindor,0.003395585738539898,0.9705882352941176,0.9885704140173374
Gryffindor,0.004244482173174873,0.9705882352941176,0.9885704140173374
Gryffindor,0.0050933786078098476,0.9705882352941176,0.9885704140173374
Gryffindor,0.005942275042444821,0.9705882352941176,0.9885704140173374
Gryffindor,0.006791171477079796,0.9705882352941176,0.9885704140173374
Gryffindor,0.007640067911714771,0.9705882352941176,0.9885704140173374
Gryffindor,0.008488964346349746,0.9705882352941176,0.9885704140173374
Gryffindor,0.00933786078098472,0.9705882352941176,0.9885704140173374
Gryffindor,0.010186757215619695,0.9705882352941176,0.9885704140173374
Gryffindor,0.011035653650254669,0.9705882352941176,0.9885704140173374
Gryffindor,0.011884550084889643,0.9705882352941176,0.9885704140173374
Gryffindor,0.012733446519524618,0.9705882352941176,0.9885704140173374
Gryffindor,0.013582342954159592,0.9705882352941176,0.9885704140173374
Gryffindor,0.014431239388794566,0.9705882352941176,0.9885704140173374
Gryffindor,0.015280135823429542,0.9705882352941176,0.9885704140173374
Gryffindor,0.016129032258064516,0.9705882352941176,0.9885704140173374
Gryffindor,0.01697792869269949,0.9705882352941176,0.9885704140173374
Gryffindor,0.017826825127334467,0.9705882352941176,0.9885704140173374
Gryffindor,0.01867572156196944,0.9705882352941176,0.9885704140173374
Gryffindor,0.019524617996604415,0.9705882352941176,0.9885704140173374
Gryffindor,0.02037351443123939,0.9705882352941176,0.9885704140173374
Gryffindor,0.021222410865874362,0.9705882352941176,0.9885704140173374
Gryffindor,0.022071307300509338,0.9705882352941176,0.9885704140173374
Gryffindor,0.022920203735144314,0.9705882352941176,0.9885704140173374
Gryffindor,0.023769100169779286,0.9705882352941176,0.9885704140173374
Gryffindor,0.02461799660441426,0.9705882352941176,0.9885704140173374
Gryffindor,0.025466893039049237,0.9705882352941176,0.9885704140173374
Gryffindor,0.02631578947368421,0.9705882352941176,0.9885704140173374
Gryffindor,0.027164685908319185,0.9705882352941176,0.9885704140173374
Gryffindor,0.02801358234295416,0.9705882352941176,0.9885704140173374
Gryffindor,0.028862478777589132,0.9705882352941176,0.9885704140173374
Gryffindor,0.029711375212224108,0.9705882352941176,0.9885704140173374
Gryffindor,0.030560271646859084,0.9705882352941176,0.9885704140173374
Gryffindor,0.031409168081494056,0.9705882352941176,0.9885704140173374
Gryffindor,0.03225806451612903,0.9705882352941176,0.9885704140173374
Gryffindor,0.03310696095076401,0.9705882352941176,0.9885704140173374
Gryffindor,0.03395585738539898,0.9705882352941176,0.9885704140173374
Gryffindor,0.03395585738539898,0.9738562091503268,0.9885704140173374
Gryffindor,0.03480475382003396,0.9738562091503268,0.9885704140173374
Gryffindor,0.035653650254668934,0.9738562091503268,0.9885704140173374
Gryffindor,0.0365025466893039,0.9738562091503268,0.9885704140173374
Gryffindor,0.03735144312393888,0.9738562091503268,0.9885704140173374
Gryffindor,0.038200339558573854,0.9738562091503268,0.9885704140173374
Gryffindor,0.03904923599320883,0.9738562091503268,0.9885704140173374
Gryffindor,0.039898132427843805,0.9738562091503268,0.9885704140173374
Gryffindor,0.04074702886247878,0.9738562091503268,0.9885704140173374
Gryffindor,0.04159592529711375,0.9738562091503268,0.9885704140173374
Gryffindor,0.042444821731748725,0.9738562091503268,0.9885704140173374
Gryffindor,0.0432937181663837,0.9738562091503268,0.9885704140173374
Gryffindor,0.044142614601018676,0.9738562091503268,0.9885704140173374
Gryffindor,0.04499151103565365,0.9738562091503268,0.9885704140173374
Gryffindor,0.04584040747028863,0.9738562091503268,0.9885704140173374
Gryffindor,0.0466893039049236,0.9738562091503268,0.9885704140173374
Gryffindor,0.04753820033955857,0.9738562091503268,0.9885704140173374
Gryffindor,0.04838709677419355,0.9738562091503268,0.9885704140173374
Gryffindor,0.04923599320882852,0.9738562091503268,0.9885704140173374
Gryffindor,0.0500848896434635,0.9738562091503268,0.9885704140173374
Gryffindor,0.050933786078098474,0.9738562091503268,0.9885704140173374
Gryffindor,0.05178268251273345,0.9738562091503268,0.9885704140173374
Gryffindor,0.05263157894736842,0.9738562091503268,0.9885704140173374
Gryffindor,0.053480475382003394,0.9738562091503268,0.9885704140173374
Gryffindor,0.05432937181663837,0.9738562091503268,0.9885704140173374
Gryffindor,0.055178268251273345,0.9738562091503268,0.9885704140173374
Gryffindor,0.05602716468590832,0.9738562091503268,0.9885704140173374
Gryffindor,0.056876061120543296,0.9738562091503268,0.9885704140173374
Gryffindor,0.057724957555178265,0.9738562091503268,0.9885704140173374
Gryffindor,0.05857385398981324,0.9738562091503268,0.9885704140173374
Gryffindor,0.059422750424448216,0.9738562091503268,0.9885704140173374
Gryffindor,0.06027164685908319,0.9738562091503268,0.9885704140173374
Gryffindor,0.06112054329371817,0.9738562091503268,0.9885704140173374
Gryffindor,0.06196943972835314,0.9738562091503268,0.9885704140173374
Gryffindor,0.06281833616298811,0.9738562091503268,0.9885704140173374
Gryffindor,0.0636672325976231,0.9738562091503268,0.9885704140173374
Gryffindor,0.06451612903225806,0.9738562091503268,0.9885704140173374
Gryffindor,0.06536502546689305,0.9738562091503268,0.9885704140173374
Gryffindor,0.06621392190152801,0.9738562091503268,0.9885704140173374
Gryffindor,0.06706281833616298,0.9738562091503268,0.9885704140173374
Gryffindor,0.06791171477079797,0.9738562091503268,0.9885704140173374
Gryffindor,0.06876061120543293,0.9738562091503268,0.9885704140173374
Gryffindor,0.06960950764006792,0.9738562091503268,0.9885704140173374
Gryffindor,0.07045840407470289,0.9738562091503268,0.9885704140173374
Gryffindor,0.07130730050933787,0.9738562091503268,0.9885704140173374
Gryffindor,0.07215619694397284,0.9738562091503268,0.9885704140173374
Gryffindor,0.0730050933786078,0.9738562091503268,0.9885704140173374
Gryffindor,0.07385398981324279,0.9738562091503268,0.9885704140173374
Gryffindor,0.07470288624787776,0.9738562091503268,0.9885704140173374
Gryffindor,0.07555178268251274,0.9738562091503268,0.9885704140173374
Gryffindor,0.07640067911714771,0.9738562091503268,0.9885704140173374
Gryffindor,0.07724957555178268,0.9738562091503268,0.9885704140173374
Gryffindor,0.07809847198641766,0.9738562091503268,0.9885704140173374
Gryffindor,0.07894736842105263,0.9738562091503268,0.9885704140173374
Gryffindor,0.07979626485568761,0.9738562091503268,0.9885704140173374
Gryffindor,0.08064516129032258,0.9738562091503268,0.9885704140173374
Gryffindor,0.08149405772495756,0.9738562091503268,0.9885704140173374
Gryffindor,0.08234295415959253,0.9738562091503268,0.9885704140173374
Gryffindor,0.0831918505942275,0.9738562091503268,0.9885704140173374
Gryffindor,0.08404074702886248,0.9738562091503268,0.9885704140173374
Gryffindor,0.08488964346349745,0.9738562091503268,0.9885704140173374
Gryffindor,0.08573853989813243,0.9738562091503268,0.9885704140173374
Gryffindor,0.0865874363327674,0.9738562091503268,0.9885704140173374
Gryffindor,0.08743633276740238,0.9738562091503268,0.9885704140173374
Gryffindor,0.08828522920203735,0.9738562091503268,0.9885704140173374
Gryffindor,0.08913412563667232,0.9738562091503268,0.9885704140173374
